,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt
2018-06-07,143.0,1787.5,17081086.08554928,1703846022.575535,130942715943.34389,64.64945755166151,7665.947896259499,158079.65645518235,13702881.864563854,635530.0
2018-06-08,145.0,1812.5,17082892.33552198,1921710384.3840606,130216094923.58318,64.26769937700578,7622.60233021625,135352.17140194893,13815966.72351695,640966.0
2018-06-09,143.0,1787.5,17084679.83552127,1438160487.9880202,129094774239.7812,63.92204638038875,7556.171697837521,144225.7118210506,13506656.909884568,503993.0
2018-06-10,127.0,1587.5,17086267.33552127,1638502066.7282171,115242359003.2373,57.278870680466795,6744.735800993571,112091.57721971825,10707268.084077293,527886.0
2018-06-11,140.0,1750.0,17088017.33549324,1863870715.1028407,117043566259.51982,58.392102669133244,6849.45268731736,172237.3188018524,11986542.20280538,586393.0
2018-06-12,145.0,1812.5,17089829.83546594,1832611407.815736,111540186918.58978,55.81140726030899,6526.699680011689,141682.3789439174,11829643.170021188,662032.0
2018-06-13,143.0,1787.5,17091617.33543784,1947068040.195108,107788509788.87521,54.073495975516956,6306.513168030389,239408.24760942886,11272892.287854323,660241.0
2018-06-14,153.0,1912.5,17093529.83540978,1924079474.1811235,113326173419.85922,56.879651414898795,6629.77012419638,187699.64435412042,12679435.362525575,586144.0
2018-06-15,153.0,1912.5,17095442.33540832,1457840071.481559,109405258626.73557,54.88994236373635,6399.67404646406,142671.30390615982,12239376.613862513,613937.0
2018-06-16,166.0,2075.0,17097517.33540832,842396462.7573082,111053766097.57837,56.0090874837105,6495.31530917592,107039.79344599856,13477779.266540036,434955.0
2018-06-17,157.0,1962.5,17099479.83540756,918984120.0566363,110303511512.67044,56.109570574000685,6450.69397282291,149616.06161509937,12659486.92166496,439145.0
2018-06-18,164.0,2050.0,17101529.83538026,1501106150.4375072,114645451013.78526,58.60328933224335,6703.812589713621,116187.05422372125,13742815.80891292,569167.0
2018-06-19,155.0,1937.5,17103467.33537952,1492377382.5436575,115149244502.89522,59.138918078801396,6732.508809175921,626115.8441488298,13044235.817778345,628857.0
2018-06-20,155.0,1937.5,17105404.83537873,1347545646.8411822,115516336692.91388,59.578781782003745,6753.20682583285,1324376.511300688,13084338.225051144,590701.0
2018-06-21,170.0,2125.0,17107529.83412755,1392177601.7521007,114968985603.3864,59.554248964428254,6720.37323436587,496185.27635467716,14280793.123027472,556428.0
2018-06-22,151.0,1887.5,17109417.33410025,1723427889.3798296,103675812241.77995,53.635550442158916,6059.5758591467,409926.1205526962,11437449.434139395,616964.0
2018-06-23,160.0,2000.0,17111417.33410025,869344507.8279408,105649754025.73972,54.946844449083045,6174.22577936879,191618.4967596946,12348451.55873758,473376.0
2018-06-24,171.0,2137.5,17113554.83409953,1101533460.6537569,105188245647.2729,55.084543685790436,6146.48719491526,168290.08839505768,13138116.37913137,465159.0
2018-06-25,157.0,1962.5,17115517.33409953,1464094812.729204,106861339065.99007,56.04107672859061,6243.53544097019,218634.09729541928,12252938.302903997,618481.0
2018-06-26,146.0,1825.0,17117342.33409953,1201967207.9782853,104349523004.11539,54.97864051873994,6096.1287662185905,192134.0942113677,11125434.998348927,601757.0
2018-06-27,121.0,1512.5,17118854.83407223,1535807075.1280258,105095896985.98286,55.511212472840135,6139.189683226179,198083.03441144645,9285524.395879596,591319.0
2018-06-28,157.0,1962.5,17120817.33404493,1297444138.8226762,100304632985.26031,53.22712033096633,5858.6357781998795,164982.22842288166,11497572.714717265,566389.0
2018-06-29,151.0,1887.5,17122704.83401763,1303561215.2913725,106518869341.18802,56.51127183382551,6220.9137150789,167729.00050903248,11741974.637211423,584573.0
2018-06-30,141.0,1762.5,17124467.33401689,1063167275.9518285,109177747554.53374,57.983822378110574,6375.5412314436,147243.10433845798,11236891.420419345,560237.0
2018-07-01,147.0,1837.5,17126304.83401612,1406857068.8775961,108947319052.50589,57.91787081453989,6361.402538866159,105719.7755063157,11689077.165166568,476547.0
2018-07-02,141.0,1762.5,17128067.33401612,1550163929.4936173,113188557636.73058,60.47028714510067,6608.367157218,159484.55320685645,11647247.114596725,662310.0
2018-07-03,116.0,1450.0,17129517.33390629,1878947766.3418043,111312877114.3129,59.43388692797761,6498.3078591467,180335.34361528527,9422546.395762715,655359.0
2018-07-04,134.0,1675.0,17131192.33390629,1279950116.434905,112711825499.79326,60.31456920137793,6579.33337638808,139535.50112083158,11020383.405450033,594400.0
2018-07-05,137.0,1712.5,17132904.83387826,1387062394.2944179,111968645594.25848,59.97582175297314,6535.29840268849,131577.9775597024,11191698.51460404,555588.0
2018-07-06,160.0,2000.0,17134904.83379718,1412754427.3995507,113063968657.09966,60.507620206973506,6598.4590958503795,142055.7384534375,13196918.19170076,640591.0
2018-07-07,156.0,1950.0,17136854.83379718,863109607.29076,115465661540.18742,61.89578131914977,6737.8560803623595,111105.31347213016,13138819.356706602,460458.0
2018-07-08,158.0,1975.0,17138829.83379718,1299584816.1888878,114914482588.65048,61.770458569206475,6704.9199801285795,105203.33192142374,13242216.960753946,501981.0
2018-07-09,136.0,1700.0,17140529.83376909,1441565213.8803582,114224903787.80823,61.45403392956634,6664.024093512571,131758.5239922336,11328840.958971368,627774.0
2018-07-10,149.0,1862.5,17142392.33368776,1547656175.9261117,108152793264.32472,58.35509500042096,6309.084004091179,143944.85701066878,11750668.957619822,669373.0
2018-07-11,135.0,1687.5,17144079.83366046,1517536975.224015,109344538488.59865,59.45067298043235,6377.97651139684,129855.05785820272,10762835.362982167,636817.0
2018-07-12,141.0,1762.5,17145842.33363316,1391045060.4957922,105609244489.61113,57.74079760781528,6159.466676212739,116729.38114670703,10856060.016824953,923421.0
2018-07-13,143.0,1787.5,17147629.83349486,1394221018.7818997,106469386228.24219,58.182513763824005,6208.985571887789,121158.68045676776,11098561.709749423,941540.0
2018-07-14,133.0,1662.5,17149292.33349486,796022489.9506289,107270752475.55956,58.80910498297472,6255.11247866744,92739.71107649026,10399124.49578462,793757.0
2018-07-15,133.0,1662.5,17150954.83349486,872759497.8624243,108867474201.12537,60.12977824603858,6347.60427381648,95976.31045362461,10552892.105219897,502106.0
2018-07-16,120.0,1500.0,17152454.83346756,1556909663.7987592,115106821467.19035,63.85096287167241,6710.807437463471,161031.45040024308,10066211.156195203,602482.0
2018-07-17,159.0,1987.5,17154442.33344026,1828299970.2449245,125580721821.32162,69.6196439110556,7320.59482787843,184819.39249044016,14549682.220408382,681518.0
2018-07-18,174.0,2175.0,17156617.33341148,1837443671.9653552,126547867223.5179,70.48114647065977,7376.038339275279,229964.22295381557,16042883.387923734,762246.0
2018-07-19,171.0,2137.5,17158754.83338348,1768559301.5117764,128125010853.07118,71.65752801772719,7467.0342980713,214938.72145550168,15960785.812127406,626926.0
2018-07-20,154.0,1925.0,17160679.83335618,1530613340.3250916,125740705992.64911,70.55928219468608,7327.25668293396,170140.2438500571,14104969.114647873,653321.0
2018-07-21,137.0,1712.5,17162392.33335618,1144530813.9898486,127183034589.34174,71.55259918093402,7410.5656203974295,129800.30324357278,12690593.6249306,511119.0
2018-07-22,182.0,2275.0,17164667.33335618,903164765.3980019,127009676954.65714,72.14114696838287,7399.48374693162,109168.3546433893,16833825.52426944,459458.0
2018-07-23,166.0,2075.0,17166742.33332888,1710880143.5154371,132461306959.855,76.14485093419722,7716.15862741087,202414.81777735034,16011029.151877554,716690.0
2018-07-24,159.0,1987.5,17168729.83330082,2128693209.2960443,144176409303.43924,83.36969006021963,8397.616521624781,249733.84163691688,16690262.83672925,717759.0
2018-07-25,177.0,2212.5,17170942.3332728,1911467229.9326344,140848438885.07907,81.81772284608853,8202.72039538282,217954.30144329692,18148518.87478449,771199.0
2018-07-26,165.0,2062.5,17173004.8332728,1674562165.852754,135905971504.2131,79.40472319068662,7913.9307781998905,188521.05530646545,16322482.230037276,641543.0
2018-07-27,167.0,2087.5,17175092.33327127,1788893335.763187,140385333661.0855,82.06038346835335,8173.7746113384,171227.50153944077,17062754.50116891,721812.0
2018-07-28,145.0,1812.5,17176904.83327054,1123207732.234527,140685035244.0186,82.71730828807054,8190.360056691991,133119.4940591242,14845027.602754233,545883.0
2018-07-29,170.0,2125.0,17179029.83316199,1486656963.2881944,141376644218.0338,83.48612425002516,8229.60583869083,132285.01635681893,17487912.407218013,494042.0
2018-07-30,134.0,1675.0,17180704.83316199,1830215625.6465383,140397962724.83777,82.93543558483333,8171.83951928697,200292.19006144072,13687831.194805672,638966.0
2018-07-31,147.0,1837.5,17182542.33315121,1768726763.879701,132737425419.33078,78.7870233000856,7725.133035943891,198070.70007913653,14194931.953546895,696566.0
2018-08-01,150.0,1875.0,17184417.33311234,1606258831.2002637,130544828991.51154,78.02876622829241,7596.6980119813,160054.84196141493,14243808.772464935,698015.0
2018-08-02,153.0,1912.5,17186329.83261354,1787559339.8138406,129631238285.99739,78.1063109782614,7542.694661893629,189794.49108695073,14425403.540871568,622521.0
2018-08-03,166.0,2075.0,17188404.83253624,1758950425.6195233,127389185324.80109,76.77161961978834,7411.3442501461095,172896.37604058528,15378539.319053177,694601.0
2018-08-04,176.0,2200.0,17190604.83253624,949209447.3644853,120372201905.84552,73.01169099247193,7002.2086528346,120803.55376609245,15404859.03623612,547308.0
2018-08-05,160.0,2000.0,17192604.83229624,1008050109.8753141,120891309546.94948,74.03699672947634,7031.587751022789,95469.97749701575,14063175.50204558,495532.0
2018-08-06,131.0,1637.5,17194242.33226815,1566346584.812227,119155942795.52562,73.53319487457665,6929.99089421391,123261.53494279076,11347860.089275278,651894.0
2018-08-07,151.0,1887.5,17196129.83224085,1535916747.1195285,115602331537.64192,71.85826095946226,6722.578432787839,127626.25530877861,12688866.791887047,710766.0
2018-08-08,157.0,1962.5,17198092.33222845,1659661106.90674,107787129090.23811,67.45789873124053,6267.3886735827,126827.69227251649,12299750.271906048,634443.0
2018-08-09,149.0,1862.5,17199954.83222299,1918525471.7229972,112798970602.05664,71.10092825740513,6558.09690794857,136870.52431097548,12214455.49105421,636143.0
2018-08-10,176.0,2200.0,17202154.83203226,1613292429.670013,105548153481.91737,66.6180972928849,6135.75185856224,125523.47001201626,13498654.088836927,656819.0
2018-08-11,170.0,2125.0,17204279.83203226,1213783643.3130534,108623509949.61084,68.68101981577557,6313.749311805961,96110.54840805828,13416717.287587665,523641.0
2018-08-12,155.0,1937.5,17206217.33203152,866477454.2380872,108651957013.71864,69.8486984565158,6314.69165575687,81985.3029094784,12234715.083028935,486939.0
2018-08-13,150.0,1875.0,17208092.33203076,1528708921.6248193,107823291676.77013,69.66666015032071,6265.848043834019,123224.48336612276,11748465.082188787,602328.0
2018-08-14,136.0,1700.0,17209792.33203076,1916771578.1501546,106439624172.66588,69.0436043000756,6184.82908562244,166469.14826455733,10514209.445558148,672592.0
2018-08-15,161.0,2012.5,17211804.83202991,1852228036.4614234,107921713369.36864,70.6204592345109,6270.21479865576,139682.93319817976,12618807.282294715,677460.0
2018-08-16,158.0,1975.0,17213779.83202991,1555006599.1114419,108287593315.59192,71.47138860498119,6290.750455289301,153107.74009005606,12424232.149196368,621029.0
2018-08-17,152.0,1900.0,17215679.83202445,1653592395.389665,112987854531.11526,74.30088557561396,6563.07828872005,160799.1029795772,12469848.748568095,650774.0
2018-08-18,160.0,2000.0,17217679.83181445,892628531.9765589,110180882411.00536,72.65838899789894,6399.28744681473,105451.15023354832,12798574.89362946,498238.0
2018-08-19,145.0,1812.5,17219492.33156289,757373597.861464,111766836577.27115,74.2010276201738,6490.71612711865,107195.85053542502,11764422.980402552,502449.0
2018-08-20,150.0,1875.0,17221367.33110289,1366967850.8984184,108028823193.54256,71.9129787638491,6272.95272881356,185143.34873391694,11761786.366525425,639365.0
2018-08-21,148.0,1850.0,17223217.33110221,1768503585.8077161,111487195428.20818,74.38645641647147,6473.076039450611,162451.33118594866,11975190.67298363,589991.0
2018-08-22,160.0,2000.0,17225217.33110071,1691647052.2585878,109638677665.23558,73.42707541512425,6365.009831677379,150288.08778266702,12730019.66335476,622189.0
2018-08-23,149.0,1862.5,17227079.83107268,1388580184.5370386,112258698492.89711,75.47951419548998,6516.409025423729,126102.2578463958,12136811.809851697,574017.0
2018-08-24,146.0,1825.0,17228904.83104538,1403211309.713541,115394585122.42712,77.38093147925406,6697.73187872589,128993.59696331085,12223360.67867475,633016.0
2018-08-25,135.0,1687.5,17230592.33104538,1153426403.890882,116227908455.6044,77.91335725332247,6745.43893921683,141522.36064879957,11382928.2099284,540988.0
2018-08-26,173.0,2162.5,17232754.83104323,840014616.3879399,115284878069.6908,78.00556468820247,6689.86933313852,184769.1436755701,14466842.432912048,495145.0
2018-08-27,185.0,2312.5,17235067.33088593,1805008476.2501016,117873365030.67717,79.89469984006246,6839.15895236704,226767.0431261416,15815555.07734878,675295.0
2018-08-28,153.0,1912.5,17236979.83085863,2002761828.0523083,122261446474.46251,82.76668274059854,7092.973808299241,321456.9932950216,13565312.408372294,676219.0
2018-08-29,139.0,1737.5,17238717.33083133,1667601301.3686435,121247278332.51863,82.08583363144162,7033.4280680888405,164898.36650123395,12220581.26830436,643056.0
2018-08-30,154.0,1925.0,17240642.33080327,1510876743.4096255,120114930037.10114,81.44578223768772,6966.9637437171305,167197.4469539912,13411405.206655474,626114.0
2018-08-31,155.0,1937.5,17242579.83077441,1728476617.0274115,121131550725.81139,81.91775344983594,7025.14078024547,178967.66797347242,13611210.261725597,658225.0
2018-09-01,151.0,1887.5,17244467.33077441,1131980592.698318,124028288534.0295,83.93921765837004,7192.352547340741,135480.70903367063,13575565.433105648,556577.0
2018-09-02,144.0,1800.0,17246267.33077364,1033553551.6791116,125667820675.12169,85.35323058572897,7286.667791057859,118834.815350097,13116002.023904147,491997.0
2018-09-03,144.0,1800.0,17248067.33074558,1481308465.6884758,125177334900.4002,85.24162589265491,7257.47021391,145147.32240029442,13063446.385038,616107.0
2018-09-04,126.0,1575.0,17249642.33071828,1861152362.339785,126936865991.2383,86.35807360051503,7358.81147895967,183033.4881226976,11590128.07936148,646393.0
2018-09-05,132.0,1650.0,17251292.330428798,1704201572.1549559,117151754999.24127,79.700823009629,6790.897328462889,212572.0771380953,11204980.591963768,644928.0
2018-09-06,150.0,1875.0,17253167.33040071,2039958057.886377,111939859791.32004,76.08704986210644,6488.0759368790195,201699.60523908405,12165142.381648162,659910.0
2018-09-07,152.0,1900.0,17255067.33037341,1546549800.7723007,110581749752.29561,75.10244533337247,6408.65362244301,178693.26818277242,12176441.88264172,694327.0
2018-09-08,150.0,1875.0,17256942.33037341,869367446.3797122,106782343851.27592,72.94542786506528,6187.79050233781,117648.46954573339,11602107.191883393,541935.0
2018-09-09,163.0,2037.5,17258979.83037341,949700671.4824257,107855616025.27686,74.19341607169326,6249.246310344829,114095.97765482382,12732839.357327592,506971.0
2018-09-10,135.0,1687.5,17260667.33034611,1384680099.7980225,108662608384.24084,75.00533594846914,6295.3886025716,126495.51091635354,10623468.266839577,620579.0
2018-09-11,141.0,1762.5,17262429.83034611,1479389963.2978868,108380864787.66783,75.08016325835335,6278.42463968439,144269.69522388926,11065723.427443737,642145.0
2018-09-12,168.0,2100.0,17264529.8303345,1256102516.721469,109241940295.64648,76.06777191290196,6327.53636323787,151706.80397772798,13287826.362799527,602958.0
2018-09-13,148.0,1850.0,17266379.830333702,1998474707.3740761,112074557501.76234,77.71511996555478,6490.912316481589,133985.63350674123,12008187.78549094,618775.0
2018-09-14,132.0,1650.0,17268029.8303064,1398085012.5110004,112150595269.43169,77.43630927908455,6494.69547895967,136391.52695670212,10716247.540283456,615099.0
2018-09-15,140.0,1750.0,17269779.8303064,861224113.1890516,112670904653.23535,77.83005441564669,6524.16566744594,101490.75641171943,11417289.918030394,547938.0
