"<1d, x; 1d-1w, x; 1w-1m, x; 1-3m, x; 3-6m, x; 6-12m, x; 12-18m, x; 18-24m, x; 2-3y, x; 3-5y, x; >5y, x; BTC/USD, x","<1d, y","<1d, text","1d-1w, y","1d-1w, text","1w-1m, y","1w-1m, text","1-3m, y","1-3m, text","3-6m, y","3-6m, text","6-12m, y","6-12m, text","12-18m, y","12-18m, text","18-24m, y","18-24m, text","2-3y, y","2-3y, text","3-5y, y","3-5y, text",">5y, y",">5y, text","BTC/USD, y"
"2014-06-07","0.005630761641843689","0.56%","0.04871005294712084","4.31%","0.0993037129319097","5.06%","0.2195081986226658","12.02%","0.3902864602586581","17.08%","0.5898518510713322","19.96%","0.7039008485997121","11.40%","0.7402157377187614","3.63%","0.8033334995322701","6.31%","0.9475600491970269","14.42%","1.0000000000000002","5.24%","660.0233333333333"
"2014-06-08","0.0050728954170202005","0.51%","0.04743560551904137","4.24%","0.09887560707472834","5.14%","0.21878227295578906","11.99%","0.3891232324838901","17.03%","0.5899593723154292","20.08%","0.7037787589855979","11.38%","0.7401227973503639","3.63%","0.8027646450335955","6.26%","0.9473207738535128","14.46%","0.9999999999999996","5.27%","658.5666666666667"
"2014-06-09","0.0077069543759755","0.77%","0.0483994612031035","4.07%","0.10122242985848873","5.28%","0.2179788490884536","11.68%","0.3879227789908495","16.99%","0.5900673019143943","20.21%","0.7037564703045642","11.37%","0.7401920949877766","3.64%","0.8020878504483951","6.19%","0.9470747592249142","14.50%","1.0","5.29%","657.11"
"2014-06-10","0.014547723192740725","1.45%","0.05118124827460666","3.66%","0.10675254685024037","5.56%","0.21557048817669827","10.88%","0.3873584500014832","17.18%","0.5898592380626517","20.25%","0.7037000069871014","11.38%","0.7401050035200973","3.64%","0.801790695667005","6.17%","0.9468523814319728","14.51%","0.9999999999999998","5.31%","646.3966666666666"
"2014-06-11","0.013606943164691573","1.36%","0.05627942655629452","4.27%","0.11373357769134552","5.75%","0.21369343926665","10.00%","0.38659546807386397","17.29%","0.5903885064502042","20.38%","0.7042790093438062","11.39%","0.7404112446373736","3.61%","0.8021556451508149","6.17%","0.9466590911335724","14.45%","1.0","5.33%","635.6833333333334"
"2014-06-12","0.025501367233404345","2.55%","0.05947069969334937","3.40%","0.11962228959759033","6.02%","0.21211573937581185","9.25%","0.3862362141378531","17.41%","0.5903847943367421","20.41%","0.7039917717921674","11.36%","0.7404254490093273","3.64%","0.8018716941718709","6.14%","0.9464924016205564","14.46%","1.0","5.35%","624.97"
"2014-06-13","0.03605519968401015","3.61%","0.07387040931277508","3.78%","0.13329451027643222","5.94%","0.2256181827736156","9.23%","0.3995460335183616","17.39%","0.5904698020080402","19.09%","0.7040182098759108","11.35%","0.7389011651733733","3.49%","0.8016110546960855","6.27%","0.9463517427877092","14.47%","1.0","5.36%","607.4066666666666"
"2014-06-14","0.019922091192280427","1.99%","0.07280468765524284","5.29%","0.13080227782655765","5.80%","0.21746435714258724","8.67%","0.39809314423343134","18.06%","0.590567200785048","19.25%","0.7040604545069851","11.35%","0.738899382339523","3.48%","0.8008897116459469","6.20%","0.9462321101071274","14.53%","0.9999999999999998","5.38%","589.8433333333334"
"2014-06-15","0.006525297162455209","0.65%","0.07324608278843656","6.67%","0.13037494440803735","5.71%","0.2171883792105604","8.68%","0.3971940289199988","18.00%","0.590120199481493","19.29%","0.703882083879874","11.38%","0.7389941655384171","3.51%","0.7998743993072057","6.09%","0.945985352104622","14.61%","1.0","5.40%","572.28"
"2014-06-16","0.00672824143737578","0.67%","0.07333519850824655","6.66%","0.1303670206635862","5.70%","0.21662118463392255","8.63%","0.3953230426379107","17.87%","0.5903430528810921","19.50%","0.7005080318298692","11.02%","0.7388703327163431","3.84%","0.7969588257727998","5.81%","0.9457208678411788","14.88%","1.0","5.43%","584.1866666666666"
"2014-06-17","0.008097758881415557","0.81%","0.06570909326534766","5.76%","0.13101079709254404","6.53%","0.21636021152639745","8.53%","0.39266983054325455","17.63%","0.5899307011119851","19.73%","0.7005551911070473","11.06%","0.7389157419994359","3.84%","0.7967800764291424","5.79%","0.9455864883538214","14.88%","1.0","5.44%","596.0933333333334"
"2014-06-18","0.007510069075176648","0.75%","0.06522606063534646","5.77%","0.1316313405495072","6.64%","0.21423628070177134","8.26%","0.3898916423064446","17.57%","0.5899697268280927","20.01%","0.7005274113608282","11.06%","0.738662695247152","3.81%","0.7963693141632074","5.77%","0.9454140231078896","14.90%","1.0","5.46%","608.0"
"2014-06-19","0.0081289387915277","0.81%","0.049999862696962334","4.19%","0.13106775381499633","8.11%","0.2117969708529875","8.07%","0.3833772563145132","17.16%","0.5900272216949294","20.66%","0.7005116613043653","11.05%","0.7386367935643275","3.81%","0.7957659288418786","5.71%","0.945145564782566","14.94%","1.0","5.49%","603.16"
"2014-06-20","0.007516920914293013","0.75%","0.027698418886167968","2.02%","0.13016300419488405","10.25%","0.21060901748487346","8.04%","0.3784645985835796","16.79%","0.5897119110866141","21.12%","0.7005244327633677","11.08%","0.7386907611995707","3.82%","0.7956678496032255","5.70%","0.9449213480744229","14.93%","0.9999999999999998","5.51%","598.32"
"2014-06-21","0.007146980736473684","0.71%","0.027802330158019868","2.07%","0.1296041562318651","10.18%","0.2102442813674955","8.06%","0.3767200364342213","16.65%","0.5894118518012185","21.27%","0.700481895281211","11.11%","0.7386057864845189","3.81%","0.7952341081937377","5.66%","0.9447385340476991","14.95%","0.9999999999999998","5.53%","593.48"
"2014-06-22","0.0065392349685946686","0.65%","0.027397947263885367","2.09%","0.12924885936448116","10.19%","0.2097011429879378","8.05%","0.3757454439717823","16.60%","0.5895094295348096","21.38%","0.7005406960662164","11.10%","0.7386534596315686","3.81%","0.7952089434940797","5.66%","0.9446217420261672","14.94%","0.9999999999999998","5.54%","591.7366666666667"
"2014-06-23","0.007646724844939761","0.76%","0.02776599060623462","2.01%","0.1287613895683084","10.10%","0.20877014444326888","8.00%","0.36650508218602695","15.77%","0.5895402002425036","22.30%","0.7004297903490314","11.09%","0.7385795840616354","3.81%","0.7948914484340669","5.63%","0.9443364273286234","14.94%","1.0","5.57%","589.9933333333332"
"2014-06-24","0.012377639492978116","1.24%","0.03264698530248536","2.03%","0.13334026965009016","10.07%","0.21132965569773174","7.80%","0.3661410514664074","15.48%","0.5896025345904227","22.35%","0.7004498487657876","11.08%","0.7385840147934029","3.81%","0.7947751506762281","5.62%","0.944152126341697","14.94%","1.0","5.58%","588.25"
"2014-06-25","0.010397122074993636","1.04%","0.033412443901996026","2.30%","0.13370401414356325","10.03%","0.21089137105140102","7.72%","0.3644785056600841","15.36%","0.5898523552501483","22.54%","0.7005121105526941","11.07%","0.7386531426334053","3.81%","0.7946788569001547","5.60%","0.944007746179224","14.93%","1.0","5.60%","584.6133333333332"
"2014-06-26","0.00955973875998108","0.96%","0.033795859752259634","2.42%","0.1328914613824208","9.91%","0.20960957464669366","7.67%","0.36405923248400335","15.44%","0.5896766804489343","22.56%","0.7004910198684396","11.08%","0.7385887426328543","3.81%","0.7937955011131604","5.52%","0.943804302134178","15.00%","1.0","5.62%","580.9766666666667"
"2014-06-27","0.008804098154734367","0.88%","0.03530543719472246","2.65%","0.1284715913051357","9.32%","0.20830644527563436","7.98%","0.3644958337496305","15.62%","0.5893126173874329","22.48%","0.7005587319088099","11.12%","0.7385898926788613","3.80%","0.7929134657205973","5.43%","0.9436027119180368","15.07%","1.0","5.64%","577.34"
"2014-06-28","0.0061908277319056345","0.62%","0.03526927595879329","2.91%","0.1276429249349243","9.24%","0.2078119565736118","8.02%","0.3630331323480346","15.52%","0.5887989825906744","22.58%","0.7005287733709057","11.17%","0.7385866720437511","3.81%","0.7927778207676924","5.42%","0.9434183206651844","15.06%","0.9999999999999998","5.66%","584.89"
"2014-06-29","0.005693928397309443","0.57%","0.03520921543117045","2.95%","0.12770783188209112","9.25%","0.20748368064553496","7.98%","0.3621512061086145","15.47%","0.5888354799674969","22.67%","0.7006516299199144","11.18%","0.7386229264163247","3.80%","0.7925719753690496","5.39%","0.9432792072977184","15.07%","1.0","5.67%","592.44"
"2014-06-30","0.007932351576745962","0.79%","0.034790044178584806","2.69%","0.12653179928733538","9.17%","0.2065455507524776","8.00%","0.3625188894743961","15.60%","0.5896220506446634","22.71%","0.7014436463145325","11.18%","0.7394770348363058","3.80%","0.7923017179823935","5.28%","0.9430098878493172","15.07%","1.0","5.70%","599.99"
"2014-07-01","0.009361588376125449","0.94%","0.03206503341895306","2.27%","0.12795587277398865","9.59%","0.20756485533725635","7.96%","0.3633741177839485","15.58%","0.5900683677699408","22.67%","0.7015190642582237","11.15%","0.7395832379510364","3.81%","0.7923413739304301","5.28%","0.9428761474802492","15.05%","0.9999999999999998","5.71%","616.8233333333334"
"2014-07-02","0.024839770289151724","2.48%","0.04663755820521358","2.18%","0.1286574630499538","8.20%","0.20742528002052","7.88%","0.36182941898109067","15.44%","0.5900520357942408","22.82%","0.7014292146734038","11.14%","0.7396326250101494","3.82%","0.7923291044097357","5.27%","0.9426572357443456","15.03%","1.0","5.73%","633.6566666666666"
"2014-07-03","0.008551177579371568","0.86%","0.04359348158392476","3.50%","0.12697231149632365","8.34%","0.20774007116922066","8.08%","0.3616542953577485","15.39%","0.5892914819064853","22.76%","0.7001630057315982","11.09%","0.7393595667230448","3.92%","0.7921773635135951","5.28%","0.9424157940286798","15.02%","1.0","5.76%","650.49"
"2014-07-04","0.010018035693752448","1.00%","0.04622578142522575","3.62%","0.1267958073617554","8.06%","0.20832457125895587","8.15%","0.3614457152619017","15.31%","0.5895009767845744","22.81%","0.6989607883727962","10.95%","0.7394797699003215","4.05%","0.7921857825358118","5.27%","0.9422548952617796","15.01%","1.0","5.77%","643.9933333333332"
"2014-07-05","0.005333859789653669","0.53%","0.04553555118105879","4.02%","0.12449455351778158","7.90%","0.20748341859109212","8.30%","0.3593720110868429","15.19%","0.5890074029796685","22.96%","0.6987306467721067","10.97%","0.7391897124908605","4.05%","0.7919031964929814","5.27%","0.9420636697849684","15.02%","0.9999999999999998","5.79%","637.4966666666667"
"2014-07-06","0.004802832117368518","0.48%","0.04580527428330243","4.10%","0.12374957657804615","7.79%","0.20729101759597413","8.35%","0.3582622912516723","15.10%","0.5890598935364558","23.08%","0.6988028864781469","10.97%","0.7392046172971221","4.04%","0.7917502971887065","5.25%","0.9418858020076624","15.01%","1.0","5.81%","631.0"
"2014-07-07","0.005930703334230268","0.59%","0.0450263093300668","3.91%","0.12348152185728878","7.85%","0.2068113570944652","8.33%","0.3584091113580993","15.16%","0.5892308618001338","23.08%","0.6989744235965785","10.97%","0.7393308391022948","4.04%","0.7918525722920667","5.25%","0.9417311382952764","14.99%","1.0","5.83%","628.99"
"2014-07-08","0.008727194349315123","0.87%","0.04512506680106471","3.64%","0.1234076514413475","7.83%","0.206127590443403","8.27%","0.35819311150209365","15.21%","0.5892103780552445","23.10%","0.6989033530593283","10.97%","0.7392225545300513","4.03%","0.7917847937987542","5.26%","0.9415646916212436","14.98%","1.0","5.84%","626.98"
"2014-07-09","0.007141439089987336","0.71%","0.039830606889137435","3.27%","0.12339080603060767","8.36%","0.20549025192430695","8.21%","0.3576056435706197","15.21%","0.5890173347382925","23.14%","0.6988013169821883","10.98%","0.7392254560865947","4.04%","0.7917611825928612","5.25%","0.941376282792146","14.96%","1.0","5.86%","624.97"
"2014-07-10","0.008956371023889673","0.90%","0.02886473715101918","1.99%","0.1225639974551672","9.37%","0.20338293978099786","8.08%","0.35848735037260604","15.51%","0.589492761696606","23.10%","0.6986742323072175","10.92%","0.7390314802143242","4.04%","0.7906797153236159","5.16%","0.9412007044443076","15.05%","0.9999999999999998","5.88%","627.98"
"2014-07-11","0.007165287464028617","0.72%","0.02641761506215705","1.93%","0.11620345354403384","8.98%","0.20269529856954702","8.65%","0.3563455968895983","15.37%","0.5890626583713265","23.27%","0.6986284580882499","10.96%","0.7389842477283856","4.04%","0.7903159520131345","5.13%","0.9410136329743312","15.07%","1.0","5.90%","630.99"
"2014-07-12","0.006700591266740547","0.67%","0.02666752143097888","2.00%","0.10121256556211017","7.45%","0.20297814285687127","10.18%","0.3558913504577615","15.29%","0.5888022551670418","23.29%","0.6984529742619316","10.97%","0.7389738120096858","4.05%","0.7900610940668371","5.11%","0.9407695905820972","15.07%","1.0","5.92%","634.0"
"2014-07-13","0.006348553360640068","0.63%","0.02677927008413386","2.04%","0.09133831684296503","6.46%","0.20274245683204734","11.14%","0.3550808187866135","15.23%","0.5887573811230739","23.37%","0.6980346410461779","10.93%","0.7387036124372472","4.07%","0.7897862523419846","5.11%","0.9405168552098996","15.07%","1.0","5.95%","629.7366666666667"
"2014-07-14","0.0065679543875711704","0.66%","0.02477552779445756","1.82%","0.09111774578043956","6.63%","0.20012799936595996","10.90%","0.35118890734235164","15.11%","0.588567742898471","23.74%","0.6972827504068426","10.87%","0.7385252771586049","4.12%","0.7895614662066703","5.10%","0.9403454936248452","15.08%","1.0","5.97%","625.4733333333334"
"2014-07-15","0.007587409142575494","0.76%","0.025485451184081208","1.79%","0.0914251481618506","6.59%","0.19757782755417566","10.62%","0.3504936295185657","15.29%","0.5886751845659002","23.82%","0.6974548747194711","10.88%","0.7385819790077442","4.11%","0.7895377968641911","5.10%","0.9401779773477628","15.06%","1.0","5.98%","621.21"
"2014-07-16","0.008331698485925403","0.83%","0.025315924527727587","1.70%","0.09146929988892404","6.62%","0.19637364725408235","10.49%","0.35015438872701377","15.38%","0.5885521402725161","23.84%","0.6973567053151533","10.88%","0.7385558232182693","4.12%","0.7895079302801228","5.10%","0.940035945766342","15.05%","1.0","6.00%","622.74"
"2014-07-17","0.00741581202139002","0.74%","0.024980799952602658","1.76%","0.0914263211450893","6.64%","0.19542259992771588","10.40%","0.35003883451130435","15.46%","0.5861199159580754","23.61%","0.6973210936156472","11.12%","0.7385201504701183","4.12%","0.7893698565971313","5.08%","0.9400561817649008","15.07%","1.0","5.99%","624.27"
"2014-07-18","0.0069705538288135","0.70%","0.025220367130318704","1.82%","0.091198481274042","6.60%","0.1952217989609482","10.40%","0.34972035724350714","15.45%","0.5858258989051057","23.61%","0.6969687203635155","11.11%","0.7381889793087401","4.12%","0.7889663185317531","5.08%","0.93991860181017","15.10%","1.0","6.01%","625.8"
"2014-07-19","0.008043278877562099","0.80%","0.0262409026146717","1.82%","0.0923439779999774","6.61%","0.19533269079036808","10.30%","0.35004411386969386","15.47%","0.5861252119132225","23.61%","0.6973143240139432","11.12%","0.738362260195006","4.10%","0.7891707025442005","5.08%","0.9398469937577496","15.07%","1.0","6.02%","626.1999999999998"
"2014-07-20","0.005755964542485489","0.58%","0.02656773776451278","2.08%","0.09253782351276743","6.60%","0.1959938381832833","10.35%","0.3505595772292131","15.46%","0.5859158025215065","23.54%","0.6972461319642478","11.13%","0.7382502102050468","4.10%","0.7890694279127064","5.08%","0.939682905435652","15.06%","1.0","6.03%","626.6"
"2014-07-21","0.005736278143008953","0.57%","0.0276926039469656","2.20%","0.09391734103609252","6.62%","0.1961215986588785","10.22%","0.3502036538062228","15.41%","0.5858225045797295","23.56%","0.6970901308476357","11.13%","0.7379870796720681","4.09%","0.7888405611304755","5.09%","0.9394825257855396","15.06%","1.0","6.05%","627.0"
"2014-07-22","0.009403795060496037","0.94%","0.02960493962469841","2.02%","0.09627829566186692","6.67%","0.19756398731058405","10.13%","0.3500896213536991","15.25%","0.5857231760248064","23.56%","0.6962672153717029","11.05%","0.7380363586990955","4.18%","0.7886316754010649","5.06%","0.9393713137056702","15.07%","1.0","6.06%","624.81"
"2014-07-23","0.007633587838883412","0.76%","0.02995748454878485","2.23%","0.09723358176681084","6.73%","0.19571048335346306","9.85%","0.34986167946818103","15.42%","0.5857499352349494","23.59%","0.6959926212283035","11.02%","0.7381196106938704","4.21%","0.7886260870736712","5.05%","0.9391748351258","15.05%","1.0","6.08%","622.62"
"2014-07-24","0.008448442521015212","0.84%","0.030030553180622407","2.16%","0.09659129424742163","6.66%","0.19585766525862688","9.93%","0.3496895032937072","15.38%","0.5861449792188218","23.65%","0.6963477264385015","11.02%","0.7383839078232717","4.20%","0.7886002100721301","5.02%","0.9389902413706926","15.04%","1.0","6.10%","620.43"
